"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
"ENSG00000290837",3.15557518477241,-0.296695140987099,0.703692771126624,0.51226019124324,0.65215831477362,"LRRC37A5P"
"ENSG00000197961",140.681131571638,-0.108886239080316,0.169835606313268,0.512527261749349,0.652458423771536,"ZNF121"
"ENSG00000253944",10.3439317758259,0.279345025404472,0.527349606572025,0.512728868630012,0.652675164537342,"MTUS1-DT"
"ENSG00000120664",3.26286133754395,0.298319506421193,0.683711090794008,0.512971696460367,0.652944347554927,"SPART-AS1"
"ENSG00000141867",1569.59318481667,0.0428595794792658,0.065280721618358,0.513065475241976,0.653023789757455,"BRD4"
"ENSG00000214485",5.63333353921168,-0.283021051323596,0.549490517544541,0.513269946893918,0.653084404375044,"RPL7P1"
"ENSG00000198040",119.749813640135,-0.104666744484269,0.163047190112953,0.51322161504086,0.653084404375044,"ZNF84"
"ENSG00000111674",171.940859029488,-0.140874466123758,0.223720286436512,0.513146863697124,0.653084404375044,"ENO2"
"ENSG00000170684",5.04439659002453,-0.294179519212728,0.629175866064687,0.513183576543748,0.653084404375044,"ZNF296"
"ENSG00000221923",58.4293762594065,0.229511195585854,0.385829914944064,0.513254643920439,0.653084404375044,"ZNF880"
"ENSG00000061918",19.8592850806308,0.204502243058863,0.335698510216581,0.513620170406228,0.653490089084352,"GUCY1B1"
"ENSG00000230002",1.06595565162694,-0.300909055111799,0.855008085765186,0.513892454553392,0.653796566325292,"ALMS1-IT1"
"ENSG00000233559",1.786453638955,0.266602304089397,0.793285862637767,0.514018664765984,0.653903739378691,"LINC00513"
"ENSG00000288743",2.42770536760031,-0.28419316716974,0.736374749889667,0.514039511920441,0.653903739378691,NA
"ENSG00000230317",1.88562671663278,-0.262598947372327,0.782609530076759,0.514163168110314,0.654021078810328,"LINC01284"
"ENSG00000164331",48.4755001950453,-0.147330820944452,0.235150172322218,0.514236147649197,0.654033988509295,"ANKRA2"
"ENSG00000197157",1869.10539793931,0.0538789680210872,0.0824680106230282,0.514214888715522,0.654033988509295,"SND1"
"ENSG00000272686",9.84118377994194,0.24623420717368,0.432592218409845,0.514518513992007,0.654353142504557,"WASL-DT"
"ENSG00000177406",18.388931833233,-0.223599890278256,0.384038232470103,0.515019425624039,0.654950181544613,"NINJ2-AS1"
"ENSG00000249572",5.11355872990757,-0.291454407688802,0.592737960234788,0.51509451773748,0.654953150152898,NA
"ENSG00000030304",1.40201827165944,0.29637260816669,0.722280373112015,0.515116138172033,0.654953150152898,"MUSK"
"ENSG00000099822",11.1947072953662,0.274246145170438,0.517240050755093,0.515068265047288,0.654953150152898,"HCN2"
"ENSG00000290460",2.32804515023585,-0.297826873169818,0.711870207041549,0.515734347650147,0.655699137937612,NA
"ENSG00000114857",373.808738668422,0.0910466120523754,0.141503082766339,0.515866121873655,0.655826623796265,"NKTR"
"ENSG00000213856",3.28589806669781,-0.2909854230877,0.616627918036397,0.516027981906105,0.655992340190707,NA
"ENSG00000276545",7.29296670272864,-0.278744172233748,0.547768376862801,0.516124962179904,0.656075564026341,"PCDHGB9P"
"ENSG00000102978",222.550802526044,0.0816240838806831,0.126710401581244,0.516307098354583,0.65626701756176,"POLR2C"
"ENSG00000169045",1226.89646187623,0.102378099640675,0.159188412149254,0.516673097873342,0.656692138255501,"HNRNPH1"
"ENSG00000148835",31.5790671010231,0.174589934586819,0.278595803576185,0.516757096861044,0.656758805906237,"TAF5"
"ENSG00000162851",58.1032624216272,0.147560645786277,0.234645121027262,0.516953417125067,0.65693146703917,"TFB2M"
"ENSG00000167536",9.60601812124359,-0.26992007546233,0.51020690362505,0.516956060545786,0.65693146703917,"DHRS13"
"ENSG00000290999",5.18912830595976,0.287185157346099,0.569705113768822,0.517137100939763,0.657121417508845,NA
"ENSG00000307823",1.35864059620191,-0.261323664405182,0.802824577489635,0.517299782043471,0.657252209203169,NA
"ENSG00000302674",2.54817389344569,0.274262985855752,0.767360497261706,0.517303170181235,0.657252209203169,NA
"ENSG00000213066",40.0327402318307,-0.156289352552154,0.251755579080214,0.517516512412401,0.657414171678728,"CEP43"
"ENSG00000230300",4.18727704999874,0.292486774325188,0.584068907326086,0.51752537872341,0.657414171678728,NA
"ENSG00000166734",772.996134344413,-0.0807596205172328,0.126308208275646,0.517488488017512,0.657414171678728,"GOLM2"
"ENSG00000207181",3.00774912449146,0.296707982772429,0.632135047631205,0.517871762888545,0.657814047076059,"SNORA14B"
"ENSG00000276997",2.66605629428718,-0.293002665792528,0.696655529368354,0.518041173266999,0.657989090735505,NA
"ENSG00000112981",4.29043780211962,0.291910013463569,0.62156722000039,0.518181428948599,0.658127084509571,"NME5"
"ENSG00000170266",372.047569998511,0.0869245692232883,0.135792745746514,0.518225004282197,0.658142278054722,"GLB1"
"ENSG00000267632",5.53286613341228,0.290629267576848,0.59657361320305,0.518400029196677,0.658324399648994,NA
"ENSG00000171103",34.086517558983,-0.153219419549534,0.247517630390782,0.51848302108516,0.658389631959252,"TRMT61B"
"ENSG00000213300",5.69741856217876,0.285496703827501,0.570963924808436,0.518604997091271,0.65850435682137,NA
"ENSG00000116688",473.379201560234,-0.0685082551000461,0.10700386465119,0.518833977011577,0.658754928792097,"MFN2"
"ENSG00000144136",753.727046625565,-0.0982094202285823,0.156095910185489,0.51893753933872,0.658846239266545,"SLC20A1"
"ENSG00000183751",106.696300855479,0.110152077858675,0.174121198775241,0.519145270654168,0.659069784117881,"TBL3"
"ENSG00000271816",1.21683606261072,0.274397690859155,0.781708653619232,0.519188569338452,0.65908456250349,"BMS1P4"
"ENSG00000289629",1.21732531998911,0.264485171486045,0.796847810327239,0.519363617070054,0.659226383598431,NA
"ENSG00000306812",1.93707379197044,-0.287924940477336,0.738262440309466,0.519348212120652,0.659226383598431,NA
"ENSG00000231249",1.82993187741885,-0.27765039496419,0.765921784461788,0.519415215625295,0.65925168408846,"ITPR1-DT"
"ENSG00000188295",18.5850101235442,0.178489741966827,0.292078269038679,0.519536002930468,0.659364791819642,"ZNF669"
"ENSG00000133065",332.975315518878,-0.0814242728286211,0.127285164915916,0.519673671647454,0.659459110692938,"SLC41A1"
"ENSG00000136492",31.9276949694875,-0.21107080339195,0.363475522108904,0.519660012618502,0.659459110692938,"BRIP1"
"ENSG00000243550",1.719433914213,0.264670912407472,0.779125239145849,0.519840716054452,0.659577374042292,"LINC01214"
"ENSG00000250069",4.15898967435947,0.291232592884639,0.630257588544772,0.51986191126663,0.659577374042292,NA
"ENSG00000307884",0.958740027676701,0.185945586225043,0.858196666500431,0.519841824131093,0.659577374042292,NA
"ENSG00000228280",2.74913544047387,0.291720075582025,0.648008631141947,0.51995123283535,0.659650500694646,NA
"ENSG00000215845",6.40526760647872,-0.290522380953837,0.63247943925088,0.520165938602445,0.65988268087041,"TSTD1"
"ENSG00000291225",11.7964356025813,0.230886123724847,0.403018709901436,0.520279236030417,0.659986193938414,NA
"ENSG00000100360",74.5651771360758,0.133487534159306,0.212319688702095,0.520345461523173,0.660029986196975,"IFT27"
"ENSG00000152700",184.06995350811,0.0992782603311505,0.158108986651235,0.520563440290947,0.660266252188206,"SAR1B"
"ENSG00000271147",10.4506797076843,0.268495604578299,0.510451363882886,0.520611881641683,0.660287466579238,NA
"ENSG00000237978",1.85808107831261,-0.259188327432732,0.829382327641924,0.520669889415709,0.66032081065702,NA
"ENSG00000124275",133.367162325389,0.0954841615689103,0.150975265700162,0.520713860763222,0.660336350565239,"MTRR"
"ENSG00000223935",1.42597033770777,0.265300594182549,0.791721483512058,0.520991702542404,0.660648450190663,NA
"ENSG00000235663",1.62990024702605,0.233234087575705,0.832930599311637,0.521301583392437,0.661001136771249,NA
"ENSG00000271737",5.2332636263074,-0.287190889220933,0.578899473261464,0.521469774245693,0.661174130939165,NA
"ENSG00000144410",1.20904790167635,0.262442850230712,0.797742324656581,0.521545975992275,0.661230477692173,"CPO"
"ENSG00000279199",1.37051075105356,-0.28563913096525,0.772830332145995,0.521655344599463,0.661328864889552,NA
"ENSG00000255250",2.25881685174199,-0.288407426188351,0.720626226781108,0.521714276401319,0.661363302709558,NA
"ENSG00000117425",5.53030425600848,-0.28491727317379,0.565608934320008,0.521851117779032,0.661496494218319,"PTCH2"
"ENSG00000220937",1.0887515203082,-0.26167455902374,0.819093104930061,0.522320091682233,0.661995295698806,NA
"ENSG00000214433",1.13757277677374,0.249607152021559,0.831065071821313,0.522334424870173,0.661995295698806,NA
"ENSG00000086544",123.170349644689,0.153374917447816,0.248598740758084,0.522340012605998,0.661995295698806,"ITPKC"
"ENSG00000305868",1.74304336019283,0.283922077275856,0.73124536140497,0.522611091503891,0.662298533845843,NA
"ENSG00000154079",12.949286785107,-0.247543016530914,0.456966836308037,0.523052307201288,0.662817334203154,"SDHAF4"
"ENSG00000279852",0.969052291100169,0.262641492070317,0.794742071808409,0.523225079620632,0.662995917992814,NA
"ENSG00000254449",1.58596155093486,-0.281824946203823,0.768032056324403,0.523331958545917,0.663090989286559,NA
"ENSG00000229065",4.02075934766746,-0.289159477070835,0.610799696161463,0.523468670038213,0.663223846246686,NA
"ENSG00000285589",6.5697813943181,0.270406747127947,0.514244291978026,0.523566330150444,0.663307212767121,NA
"ENSG00000176563",0.974031927056475,0.245591922095928,0.848805014130975,0.523751961401177,0.663502013168499,"CNTD1"
"ENSG00000134755",40.141011693439,0.201756589095092,0.340567230135792,0.523953322985089,0.663716716229179,"DSC2"
"ENSG00000290383",4.26473659575037,0.273806330311142,0.759626845338253,0.523999708810595,0.663735089907993,NA
"ENSG00000164031",114.225152666819,0.112252355923512,0.179773054245815,0.524360269926971,0.664151393782905,"DNAJB14"
"ENSG00000161265",9.02857926263793,0.244603469182405,0.441364762368205,0.524643885645226,0.664470194381795,"U2AF1L4"
"ENSG00000020181",218.093159759984,0.161410266397319,0.265165082456652,0.524731043495371,0.664540154177877,"ADGRA2"
"ENSG00000073905",16.6379007467268,-0.19759832776285,0.336945187679794,0.5248108335349,0.66460077514374,NA
"ENSG00000260360",1.35710026618762,0.275994960939428,0.76285905232642,0.524891965796684,0.664663088371825,NA
"ENSG00000225439",13.4102998075887,-0.237681365057135,0.422909804942768,0.524972566619318,0.664724721107383,"BOLA3-DT"
"ENSG00000239291",3.60467666346299,0.291040259836473,0.623422900361254,0.525421995541306,0.665253331215377,"RPS2P47"
"ENSG00000114646",1.52852747198226,-0.272794069131001,0.788397293860264,0.525462365413223,0.665263985985033,"CSPG5"
"ENSG00000145996",58.070240514242,-0.133217647342637,0.217242906096425,0.525522778271901,0.66529893862997,"CDKAL1"
"ENSG00000073584",48.734361340433,0.140932655709598,0.229910036662952,0.525553885619313,0.66529893862997,"SMARCE1"
"ENSG00000167554",15.1691891996691,0.22733087855658,0.404518018650528,0.525683481692812,0.665422533310795,"ZNF610"
"ENSG00000258708",1.42542648483874,-0.275057375607041,0.765535267472995,0.525823786326258,0.665559667286379,"SLC25A21-AS1"
"ENSG00000139631",45.368485919983,-0.145414307890241,0.239425950173171,0.526018886479385,0.665766137614099,"CSAD"
"ENSG00000290849",1.16954857667665,0.265666696458307,0.783668287573729,0.526121837183241,0.665855959168261,NA
"ENSG00000181585",7.5470617225872,0.278193680099424,0.588459396373595,0.526164880519846,0.665869956084291,"TMIE"
"ENSG00000132676",203.886522095234,0.0827907866811885,0.131450733657543,0.526419851682713,0.666152133004037,"DAP3"
"ENSG00000259807",9.54652601913008,0.238005786545453,0.428254066788491,0.52655523294725,0.666282951117049,"LOC101928188"
"ENSG00000121361",1.6335005477404,-0.26983104409497,0.802421225764578,0.526614889037644,0.666317939399216,"KCNJ8"
"ENSG00000260747",9.60816381456999,-0.269226333047205,0.537231432481435,0.526903772914826,0.666642944291326,NA
"ENSG00000115317",49.5635363401288,0.169629103123553,0.283052688200259,0.527004704986395,0.666730125979081,"HTRA2"
"ENSG00000235978",3.04470548726326,-0.289360212291942,0.628517503114192,0.527048242200266,0.666744689455389,"LOC124906209"
"ENSG00000186994",1.25715397273637,0.269454520123217,0.772282167584237,0.527088822163746,0.66675551030666,"KANK3"
"ENSG00000165124",213.289106338379,0.148690161334633,0.243570051395767,0.527302106344156,0.666984783521416,"SVEP1"
"ENSG00000215210",9.53199032727904,-0.241308439787572,0.445814950049074,0.527457081636343,0.667140278407474,NA
"ENSG00000296398",1.66377689769279,-0.274983400963978,0.724875994973719,0.527763154923887,0.667486855133977,NA
"ENSG00000123342",18.388087413178,0.217343633522912,0.379039015472816,0.5278933875214,0.667611009282471,"MMP19"
"ENSG00000186352",16.1431599357983,-0.21651449595074,0.381104198933459,0.527973127769144,0.667651277724285,"ANKRD37"
"ENSG00000069509",38.4541254539272,-0.150847107560105,0.249782620544018,0.52802143655941,0.667651277724285,"FUNDC1"
"ENSG00000260552",3.86208047075294,-0.284682316105121,0.610136857201427,0.528000480458157,0.667651277724285,"COSMOC"
"ENSG00000226889",4.23544730204274,0.28465045612303,0.606321856998281,0.528094710392997,0.667703375177444,"ATF6-DT"
"ENSG00000102466",1.08541255833221,0.228803798543102,0.838903906842307,0.528147084589849,0.667729043181883,"FGF14"
"ENSG00000216895",2.9797278879952,-0.289118264037919,0.648030616775658,0.528185529461645,0.667737098485668,"RBM33-DT"
"ENSG00000140479",1.00516769030264,0.246862910647545,0.803651684294137,0.528220358578269,0.667740582017183,"PCSK6"
"ENSG00000259388",4.1747651146675,-0.283071391345922,0.619201706732968,0.528372884423223,0.667892840364729,"RLIMP3"
"ENSG00000188859",3.54975596143655,-0.288460859408871,0.689670946786994,0.528758303825214,0.6681817134289,"FAM78B"
"ENSG00000230082",5.19948086601114,-0.266939713941336,0.53263156010361,0.528761887157938,0.6681817134289,"PRRT3-AS1"
"ENSG00000288910",1.17871953515973,-0.227911150545367,0.799305331945798,0.528725229055161,0.6681817134289,NA
"ENSG00000141469",13.3195854072034,-0.283885331903272,0.606015301762775,0.528735459704326,0.6681817134289,"SLC14A1"
"ENSG00000105640",866.183475517509,-0.0679994902466777,0.108376115067635,0.528652597757259,0.6681817134289,"RPL18A"
"ENSG00000131584",141.412265484035,-0.123350577578984,0.20223926766258,0.528950890877019,0.668355335135328,"ACAP3"
"ENSG00000271551",2.14957645816674,0.28277994814377,0.709617368507535,0.528963488016946,0.668355335135328,"LOC115308161"
"ENSG00000115935",532.821346629429,-0.0899737735852616,0.146287679740746,0.529100026305414,0.668487282901591,"WIPF1"
"ENSG00000185565",13.7404377523358,-0.263003397014168,0.50666876254681,0.529187741759333,0.668557533569243,"LSAMP"
"ENSG00000226087",3.12381877789167,0.2849834960278,0.67912427800217,0.529303523730765,0.668663231829539,"LOC105374588"
"ENSG00000275236",1.0990194279134,0.208882091955928,0.833402776185252,0.529384864973425,0.668725411314953,NA
"ENSG00000169962",1.07240067095368,0.244036490318531,0.807455212943243,0.529478044420439,0.668802536511899,"TAS1R3"
"ENSG00000121931",66.8515549618511,0.132961311053585,0.216661179902563,0.529584786939792,0.668896783310048,"LRIF1"
"ENSG00000293516",33.3579067416915,-0.170968683013193,0.288133593909392,0.529628825167156,0.668911824263226,"ZNF271P"
"ENSG00000155011",1.66736899304985,0.243306193924785,0.811522891908647,0.529664700318337,0.668916554196388,"DKK2"
"ENSG00000179299",1.6904043020126,0.256071889678707,0.898898420010892,0.530008787000691,0.669310502036115,"NSUN7"
"ENSG00000165487",104.571287482195,-0.0899175176041506,0.145166258163285,0.530228038897472,0.669546766652907,"MICU2"
"ENSG00000115233",192.041967282438,-0.0865805636592996,0.13923098754213,0.530363060647284,0.669664372894753,"PSMD14"
"ENSG00000181045",92.0240141176603,-0.139514073653742,0.230437953840947,0.530417671791848,0.669664372894753,"SLC26A11"
"ENSG00000100372",40.5773933697784,-0.190775073103879,0.32645977105186,0.530396556095241,0.669664372894753,"SLC25A17"
"ENSG00000255993",3.13013465020233,-0.281787912661164,0.677690453681026,0.530636796119856,0.669900397696882,"PSMC1P9"
"ENSG00000154330",5.15154440742635,0.287198083474318,0.660010311063097,0.531014106644786,0.670336083327541,"PGM5"
"ENSG00000106012",205.059509322972,0.107573511351228,0.174873959952245,0.531113085103035,0.670378196206056,"IQCE"
"ENSG00000289245",2.16620607045966,-0.279031971039888,0.697890114479559,0.531144067746717,0.670378196206056,NA
"ENSG00000104447",1235.15686661705,-0.0971602459891564,0.158055112359118,0.531088054878005,0.670378196206056,"TRPS1"
"ENSG00000147604",733.001633268351,-0.0736731645476497,0.12454832109386,0.531256523172864,0.670479483264782,"RPL7"
"ENSG00000307466",2.19937987294239,-0.278894293734168,0.739548899682646,0.531336476345948,0.670539740622312,NA
"ENSG00000134461",9.32198202506242,-0.219733184935481,0.389769591904116,0.531444446256956,0.670614126641619,"ANKRD16"
"ENSG00000278341",6.47587218764478,0.28036319264169,0.589198998448176,0.531459843194201,0.670614126641619,NA
"ENSG00000106541",1.25405320667751,-0.12589851908496,0.879616372722218,0.531572352827951,0.670627072967231,"AGR2"
"ENSG00000198642",288.582221779954,0.074297539679718,0.119603708626042,0.531541548973905,0.670627072967231,"KLHL9"
"ENSG00000170175",14.5024141881297,0.20107322926839,0.351799639320288,0.531598952167645,0.670627072967231,"CHRNB1"
"ENSG00000173480",50.4207670466911,0.128265088282858,0.210287301338221,0.531523132938066,0.670627072967231,"ZNF417"
"ENSG00000243926",14.2786663432896,0.217630169109305,0.385643075004471,0.531673648566757,0.670680664657738,"LINC00886"
"ENSG00000272911",3.23892406930369,0.289574750287325,0.648839326229387,0.531720072292921,0.670698587401776,NA
"ENSG00000278390",1.40307299032463,-0.24135446362315,0.830431990019857,0.531817820621143,0.670781243639379,"KBTBD6-DT"
"ENSG00000174915",101.750197719598,-0.123470892401515,0.203629354371907,0.531924549738805,0.670875216636104,"PTDSS2"
"ENSG00000267312",2.03585819444109,-0.280467632939628,0.711335412106159,0.531960821768672,0.670880321565422,NA
"ENSG00000068903",113.982734790838,0.108821848122957,0.178058098460167,0.532034904026814,0.670933107210263,"SIRT2"
"ENSG00000185522",3.04225522792576,0.284194011364015,0.6922159813314,0.532090946377416,0.670963138257506,"LMNTD2"
"ENSG00000115085",1.07867902772772,0.202652242974894,0.845846196939689,0.532239712507211,0.671110082653239,"ZAP70"
"ENSG00000290549",3.89941971996825,-0.281536106601074,0.701272258008589,0.532316385370595,0.67116611113314,NA
"ENSG00000234129",2.87075033802674,-0.282104546880115,0.630463233027109,0.53244596848774,0.671248190501772,"HCCS-DT"
"ENSG00000220201",2.73564120866993,0.277774550989459,0.72032024541774,0.532416423125484,0.671248190501772,"ZGLP1"
"ENSG00000272217",2.71205591818544,0.285992781569813,0.674406060970877,0.532544892368493,0.671332250331194,"LOC105375022"
"ENSG00000291035",17.5059788816426,-0.203027476445075,0.355948432014589,0.532608281300129,0.671371506925853,"RRP7BP"
"ENSG00000290072",1.08403089265871,-0.250133989742187,0.811207819340469,0.532677651487251,0.67140474732421,NA
"ENSG00000262663",1.47080345502271,-0.24069432719689,0.779907102764207,0.532699150598074,0.67140474732421,NA
"ENSG00000125746",62.6235788237128,-0.121357893134222,0.199266677353964,0.5327436670243,0.671420207263085,"EML2"
"ENSG00000144908",4.40699680860659,0.284529279072367,0.668323751506832,0.532874206837052,0.671503426677598,"ALDH1L1"
"ENSG00000131469",1066.93307560415,-0.0788246636801339,0.127913141731081,0.532869888691489,0.671503426677598,"RPL27"
"ENSG00000257175",4.70999080024409,-0.280798170610975,0.607958913716728,0.533086377596259,0.671689481037131,NA
"ENSG00000279569",2.14447134508545,0.254366137764797,0.780881201072406,0.533057630789795,0.671689481037131,NA
"ENSG00000113597",30.0945065877987,0.155889566212212,0.262460551962679,0.533198937981878,0.671790649349111,"TRAPPC13"
"ENSG00000075073",1.06124382374706,-0.252441613462505,0.842487984159263,0.533240300617845,0.671802107023474,"TACR2"
"ENSG00000198189",19.752360430957,-0.179697956718408,0.309789812049932,0.533296122660859,0.671831778874285,"HSD17B11"
"ENSG00000108094",149.040256906606,0.091438371232061,0.149419860155478,0.5334007515435,0.671895048802062,"CUL2"
"ENSG00000255946",1.65017133585659,0.244424347054294,0.803283620195153,0.533410892290719,0.671895048802062,NA
"ENSG00000269067",1.86204705427142,-0.276867881740564,0.743248836053277,0.533470446899054,0.67192941097413,"ZNF728"
"ENSG00000137825",1.20438454851351,-0.274649360455581,0.780485703895466,0.533811208223981,0.672317939746828,"ITPKA"
"ENSG00000135002",54.1683682222748,-0.126428345101283,0.209153661812362,0.533924567848265,0.672420033756762,"RFK"
"ENSG00000303595",1.22733701501671,-0.254325378406047,0.803424697289006,0.533993244585857,0.67243871566733,NA
"ENSG00000092531",166.90439086066,0.085301814391116,0.138770352546921,0.534004000486477,0.67243871566733,"SNAP23"
"ENSG00000156931",142.154727752406,0.115381886834411,0.190200847148209,0.534229765465035,0.672641638174572,"VPS8"
"ENSG00000166979",16.6437233894743,-0.20942247818161,0.372334298931044,0.534212225855248,0.672641638174572,"EVA1C"
"ENSG00000174945",5.47556129035045,0.275785842247218,0.605187632123613,0.534461768240144,0.672893054728565,"AMZ1"
"ENSG00000165637",215.985183428552,0.0988182400916102,0.162095180514429,0.53450521769573,0.672907064594993,"VDAC2"
"ENSG00000163156",73.9009239659631,-0.139652842331161,0.235149832122423,0.534570609098114,0.672908005974584,"SCNM1"
"ENSG00000290956",1.94672072726512,-0.275201941685064,0.714427456258933,0.534552239352039,0.672908005974584,"FAM21EP"
"ENSG00000113555",13.5554890887823,0.243654308698747,0.454910169834784,0.534665959429877,0.672987340348888,"PCDH12"
"ENSG00000291142",33.0348220328561,0.180092564395039,0.307586502867948,0.53516957911463,0.673477880055123,NA
"ENSG00000262576",30.41768108204,0.175935899306559,0.299975382332158,0.535185073616982,0.673477880055123,"PCDHGA4"
"ENSG00000283041",359.253628335229,0.0799066231203883,0.129439898852974,0.535181408712877,0.673477880055123,"LOC729998"
"ENSG00000254911",19.6088090319722,0.214624147544703,0.382079737326803,0.535129341878584,0.673477880055123,"SCARNA9"
"ENSG00000105538",10.299275156386,-0.272464773637577,0.5699523420208,0.535245018541047,0.673512604473017,"RASIP1"
"ENSG00000182621",70.5384266030195,-0.134230291127418,0.224067428822042,0.535425030666892,0.673657684985437,"PLCB1"
"ENSG00000104824",407.633152140953,-0.0854176477172514,0.13807603108363,0.535417270706324,0.673657684985437,"HNRNPL"
"ENSG00000259985",1.59492771765829,-0.275713261089258,0.780780597052799,0.535687198826817,0.673946808821338,NA
"ENSG00000120594",1819.44335640795,0.0831488821926367,0.132338421551722,0.535731361824905,0.673961642506054,"PLXDC2"
"ENSG00000156453",35.6883844924289,0.242139172686724,0.453932550943809,0.535816907554101,0.674022999144233,"PCDH1"
"ENSG00000182253",452.822815071936,-0.127015027396305,0.212339215389918,0.535877260283171,0.674022999144233,"SYNM"
"ENSG00000214046",77.1689069705843,-0.112163052584433,0.184955829464173,0.535870429235824,0.674022999144233,"SMIM7"
"ENSG00000100473",2.43055699766802,0.276786849271292,0.733686137766862,0.536038390541688,0.674184936427681,"COCH"
"ENSG00000288852",14.3195622259954,0.204039553443389,0.360632015135903,0.536125477817425,0.6742537346068,NA
"ENSG00000291151",7.8223436048159,-0.245478442974981,0.475865043630543,0.536439582650909,0.674567266924938,"NSUN5P1"
"ENSG00000255374",1.27631264971494,-0.234427604549797,0.798422253506901,0.536412051719019,0.674567266924938,"TAS2R43"
"ENSG00000163689",16.0281999023837,-0.208031720431791,0.374354864146345,0.536681860175764,0.674831167904767,"CFAP20DC"
"ENSG00000273557",1.01648917398992,-0.21281363930009,0.834797822583387,0.536829915030861,0.674976567280317,NA
"ENSG00000152475",7.49210151912601,-0.261629343770904,0.512419758716624,0.536879031139925,0.674997557177492,"ZNF837"
"ENSG00000010310",6.02833761406463,-0.277033337539214,0.599477110908664,0.537086690469797,0.675217862855719,"GIPR"
"ENSG00000123066",1121.98107805182,-0.0594050995704448,0.0969393782759009,0.537163585148319,0.675273756367542,"MED13L"
"ENSG00000125351",50.3842021547428,0.129864271586644,0.215360321304802,0.53743536545233,0.675574621021136,"UPF3B"
"ENSG00000290791",15.2570033338927,0.233703646025115,0.433535673602557,0.537501182861092,0.675575774328971,NA
"ENSG00000164506",738.161522059328,-0.115660484542807,0.192775403464175,0.537485553672769,0.675575774328971,"STXBP5"
"ENSG00000142149",8.8787200977482,0.268850878957155,0.546202930739419,0.537770730103401,0.67587375973575,"HUNK"
"ENSG00000151687",16.8925518252067,-0.19348221760692,0.341894764675066,0.538143601285575,0.676102912974934,"ANKAR"
"ENSG00000249526",3.75530073067891,-0.272464776941099,0.730408273762705,0.53807311362116,0.676102912974934,NA
"ENSG00000107438",14.9907967526179,-0.24148680022247,0.461128048312863,0.538143699426101,0.676102912974934,"PDLIM1"
"ENSG00000179761",2.37681614669775,-0.268253925295558,0.770891569930847,0.537999722544973,0.676102912974934,"PIPOX"
"ENSG00000133030",1680.20402740118,0.0509122725462571,0.0825591633466442,0.538147911566724,0.676102912974934,"MPRIP"
"ENSG00000100376",128.808260813518,-0.183659996856525,0.320708939359433,0.538040589377137,0.676102912974934,"FAM118A"
"ENSG00000115896",1.90494976624056,-0.243588909232207,0.802671223490796,0.538239239651368,0.676176848316548,"PLCL1"
"ENSG00000104859",117.899126750373,-0.0992468036053403,0.164479237970472,0.538384862313361,0.676318979575325,"CLASRP"
"ENSG00000249140",2.18629498645509,0.217318368132417,0.826672056450301,0.538508312788498,0.676430339745018,NA
"ENSG00000299250",1.49299447191049,0.241227613087728,0.797192008906268,0.538538492784171,0.676430339745018,NA
"ENSG00000225900",1.22710883610401,0.24518229684042,0.797483406793679,0.538674777038125,0.676529869064529,NA
"ENSG00000223865",52.0538808582538,-0.134133950524633,0.226314850060734,0.538682724409563,0.676529869064529,"HLA-DPB1"
"ENSG00000253463",1.05085961752719,-0.247310543983537,0.8428210667828,0.538921558658822,0.676788993227049,"HMGB1P19"
"ENSG00000122692",220.270730047594,0.0742326572623567,0.121619526864289,0.539119573634528,0.676996827522603,"SMU1"
"ENSG00000104901",1.58811196533811,0.272598037846867,0.750159101548554,0.539255131475334,0.677126211229492,"DKKL1"
"ENSG00000196263",51.2620007550398,-0.136548912958831,0.230932089236357,0.539295324371908,0.677135839701993,"ZNF471"
"ENSG00000142959",2.68748840881081,0.281005453235041,0.651342139247939,0.539411370860944,0.677159028578991,"BEST4"
"ENSG00000168894",87.0883304759892,0.124070245294527,0.20740546212801,0.539368974245355,0.677159028578991,"RNF181"
"ENSG00000184188",1.31541719453563,-0.272544494688996,0.707540415651143,0.539380843725899,0.677159028578991,NA
"ENSG00000250878",1.7191788567537,0.233922428032835,0.788846356473168,0.539542437806891,0.677241891517042,"METTL21EP"
"ENSG00000234912",11.0185892372474,-0.245728093088209,0.468818439636084,0.539540271296758,0.677241891517042,"SNHG20"
"ENSG00000248491",1.29998750480445,0.213801575963673,0.834521786196917,0.539654400340927,0.677275939342803,NA
"ENSG00000287312",0.98750883744742,0.221888259673292,0.82535403658514,0.539620192100219,0.677275939342803,NA
"ENSG00000258337",1.7672914552717,0.234399334385921,0.812282300498529,0.539667157776923,0.677275939342803,NA
"ENSG00000215252",58.6460764832184,0.157022944687437,0.268011099984909,0.539705886253123,0.677283715847123,"GOLGA8B"
"ENSG00000298067",1.7716375596198,0.247009934578224,0.79071439880536,0.539845477125393,0.677418057276448,NA
"ENSG00000157445",5.15447148055082,-0.272355215870768,0.58551615380125,0.539889538479801,0.677432515767297,"CACNA2D3"
"ENSG00000217289",3.29893231993756,-0.28053173410057,0.648689389502908,0.539983742076225,0.677509885269989,"SSBP3P6"
"ENSG00000261096",2.24789429999534,0.267098177902902,0.755441440871816,0.540017893404458,0.677511903265483,NA
"ENSG00000089009",1024.96936211058,-0.0584595930532008,0.0957895313485791,0.540248804034486,0.677760762349742,"RPL6"
